Bandit,Reward,Algorithm
2,3.5946608467885266,EpsilonGreedy
2,1.8846458133160584,EpsilonGreedy
2,4.222228174454954,EpsilonGreedy
2,0.25171135436456105,EpsilonGreedy
2,2.378219874699626,EpsilonGreedy
2,3.460382303030541,EpsilonGreedy
2,1.6270672816493705,EpsilonGreedy
2,2.305943459421509,EpsilonGreedy
2,3.9947100625472256,EpsilonGreedy
2,1.9739399037309688,EpsilonGreedy
2,1.34809469707476,EpsilonGreedy
2,3.6903639996066167,EpsilonGreedy
2,2.4769697218621856,EpsilonGreedy
2,3.5482624330688846,EpsilonGreedy
2,2.665152569100896,EpsilonGreedy
2,4.385095156534116,EpsilonGreedy
2,3.1064836550604715,EpsilonGreedy
2,4.130328350211346,EpsilonGreedy
2,4.386098771750314,EpsilonGreedy
2,4.790404213734556,EpsilonGreedy
2,2.764264030378571,EpsilonGreedy
2,3.0486809476046046,EpsilonGreedy
2,3.8558705406990894,EpsilonGreedy
2,2.1018618439929595,EpsilonGreedy
2,3.0752493568277535,EpsilonGreedy
2,3.124599935369706,EpsilonGreedy
2,3.9852067444726327,EpsilonGreedy
2,4.287508336100047,EpsilonGreedy
2,2.2940499982163884,EpsilonGreedy
2,1.4648801830414755,EpsilonGreedy
2,1.843287317109609,EpsilonGreedy
2,2.241355328791566,EpsilonGreedy
2,3.018881292235828,EpsilonGreedy
2,2.0998974061565896,EpsilonGreedy
2,3.3267366714900133,EpsilonGreedy
2,3.1949151469669563,EpsilonGreedy
2,4.341885393160263,EpsilonGreedy
2,1.094690453002528,EpsilonGreedy
2,2.7082627183346597,EpsilonGreedy
2,2.7775476718505123,EpsilonGreedy
2,1.798414680351145,EpsilonGreedy
2,3.219712165293174,EpsilonGreedy
2,3.6798341512808936,EpsilonGreedy
2,1.868480462836425,EpsilonGreedy
2,1.9610232094292754,EpsilonGreedy
2,3.576646922206363,EpsilonGreedy
2,3.0362635439238197,EpsilonGreedy
2,1.8560376170475545,EpsilonGreedy
2,-0.1836107693459903,EpsilonGreedy
2,2.090014805913366,EpsilonGreedy
2,3.795895882989633,EpsilonGreedy
2,3.547026785515096,EpsilonGreedy
2,1.8016955194999633,EpsilonGreedy
2,3.1673250772176167,EpsilonGreedy
2,2.224003464271925,EpsilonGreedy
2,4.0712313743608775,EpsilonGreedy
2,4.777580222164802,EpsilonGreedy
2,1.6507222015801304,EpsilonGreedy
2,1.46928218996439,EpsilonGreedy
2,3.2344685833775846,EpsilonGreedy
2,3.486165377031698,EpsilonGreedy
2,3.426756506995942,EpsilonGreedy
2,2.487973456760942,EpsilonGreedy
2,1.6774231058265316,EpsilonGreedy
2,1.8656132325056005,EpsilonGreedy
2,3.8520746787688704,EpsilonGreedy
2,2.171305007506417,EpsilonGreedy
2,2.0208414081771195,EpsilonGreedy
2,2.0500365710821002,EpsilonGreedy
2,2.511237543090444,EpsilonGreedy
2,4.203859280185437,EpsilonGreedy
2,2.7019602093204877,EpsilonGreedy
2,2.1414184915197216,EpsilonGreedy
2,2.942033086108689,EpsilonGreedy
2,2.6828461176471277,EpsilonGreedy
2,2.988816091898199,EpsilonGreedy
2,1.029966371829163,EpsilonGreedy
2,3.250620789758736,EpsilonGreedy
2,2.004157938530832,EpsilonGreedy
2,2.3445202532868166,EpsilonGreedy
2,2.684559695589253,EpsilonGreedy
2,2.793600834080303,EpsilonGreedy
2,3.4527582402515202,EpsilonGreedy
2,3.0604758737161215,EpsilonGreedy
2,3.517522830043056,EpsilonGreedy
2,4.112545735746237,EpsilonGreedy
2,3.606089986230254,EpsilonGreedy
2,2.474837280101719,EpsilonGreedy
2,2.2079498699521576,EpsilonGreedy
2,2.748495068452517,EpsilonGreedy
2,3.309107960380334,EpsilonGreedy
2,1.7271795445499047,EpsilonGreedy
2,2.3189847151215783,EpsilonGreedy
2,2.7435911786543143,EpsilonGreedy
2,2.8056083819543054,EpsilonGreedy
2,3.3130951388089023,EpsilonGreedy
2,3.32394976922528,EpsilonGreedy
2,2.6666497036890386,EpsilonGreedy
2,2.0631703478393693,EpsilonGreedy
2,1.5128708965066329,EpsilonGreedy
2,2.543373946700137,EpsilonGreedy
2,4.6779797546597,EpsilonGreedy
2,2.5169882698644814,EpsilonGreedy
2,2.448358065347393,EpsilonGreedy
2,2.99926352425883,EpsilonGreedy
2,4.033427548773734,EpsilonGreedy
2,2.250319122060673,EpsilonGreedy
2,2.5842470448369,EpsilonGreedy
2,3.294718624998568,EpsilonGreedy
2,4.205087467701357,EpsilonGreedy
2,3.6026380622246013,EpsilonGreedy
2,3.670008821068847,EpsilonGreedy
2,4.038476956244637,EpsilonGreedy
2,3.1719648557489712,EpsilonGreedy
2,3.2020739528018005,EpsilonGreedy
2,0.9653515824123846,EpsilonGreedy
2,2.1183524890771137,EpsilonGreedy
2,3.5361605712503215,EpsilonGreedy
2,3.166936741098394,EpsilonGreedy
2,3.2884704724073512,EpsilonGreedy
2,2.6658687155853453,EpsilonGreedy
2,2.864038660428495,EpsilonGreedy
2,4.015309127404763,EpsilonGreedy
2,5.298576770882426,EpsilonGreedy
2,3.966832861905171,EpsilonGreedy
2,3.9647429986053893,EpsilonGreedy
2,2.5652472157041606,EpsilonGreedy
2,2.659068603326816,EpsilonGreedy
2,0.8724173521526608,EpsilonGreedy
2,2.16527092062797,EpsilonGreedy
2,2.867574693858301,EpsilonGreedy
2,2.295716381322519,EpsilonGreedy
2,2.1742798069402856,EpsilonGreedy
2,3.8072388848864573,EpsilonGreedy
2,4.671820618313015,EpsilonGreedy
2,3.707454311928998,EpsilonGreedy
2,3.544175617588527,EpsilonGreedy
2,3.3983296198189668,EpsilonGreedy
2,1.931099044827253,EpsilonGreedy
2,4.306349986628767,EpsilonGreedy
2,3.775920528423955,EpsilonGreedy
2,3.8447253506748185,EpsilonGreedy
2,2.666429011182421,EpsilonGreedy
2,0.8765355367043952,EpsilonGreedy
2,3.5538200309579118,EpsilonGreedy
2,4.731568770917617,EpsilonGreedy
2,4.204535404907325,EpsilonGreedy
2,2.6165724701914055,EpsilonGreedy
2,3.4589624444911187,EpsilonGreedy
2,3.186251276212968,EpsilonGreedy
2,3.4492160699660284,EpsilonGreedy
2,4.5037470331584055,EpsilonGreedy
2,1.9692711249477257,EpsilonGreedy
2,3.1243918554130654,EpsilonGreedy
2,5.080795948980732,EpsilonGreedy
2,2.520191236826503,EpsilonGreedy
2,1.5500222273643076,EpsilonGreedy
2,1.231587788519085,EpsilonGreedy
2,2.825862287491048,EpsilonGreedy
2,2.7993275486984266,EpsilonGreedy
2,4.425156423942699,EpsilonGreedy
2,3.8926349285940445,EpsilonGreedy
2,1.6739636490710161,EpsilonGreedy
2,2.122419908305848,EpsilonGreedy
2,5.300058146954894,EpsilonGreedy
2,2.421344623764998,EpsilonGreedy
2,1.7811723609105898,EpsilonGreedy
2,3.1345168200616165,EpsilonGreedy
2,4.00266781913821,EpsilonGreedy
2,3.7218143202593112,EpsilonGreedy
2,2.358896731999613,EpsilonGreedy
2,2.1761473845802026,EpsilonGreedy
2,5.253076354524055,EpsilonGreedy
2,3.2231153774811676,EpsilonGreedy
2,1.6760339132519384,EpsilonGreedy
2,5.3520990215887645,EpsilonGreedy
2,3.4157869852084164,EpsilonGreedy
2,2.5653121393508793,EpsilonGreedy
2,2.8207878331845055,EpsilonGreedy
2,3.8536422055383195,EpsilonGreedy
2,4.183534006393858,EpsilonGreedy
2,1.6373952687697664,EpsilonGreedy
2,2.495253602710432,EpsilonGreedy
2,3.9383468860987616,EpsilonGreedy
2,4.241792607778759,EpsilonGreedy
2,3.6782806743533563,EpsilonGreedy
2,2.4789106380943124,EpsilonGreedy
2,2.208857918143735,EpsilonGreedy
2,3.3734182413483658,EpsilonGreedy
2,3.466178482990862,EpsilonGreedy
2,4.357988669409308,EpsilonGreedy
2,4.120822909437276,EpsilonGreedy
2,2.285982971945886,EpsilonGreedy
2,4.897431178031496,EpsilonGreedy
2,4.8873997140278,EpsilonGreedy
2,4.073714658830774,EpsilonGreedy
2,2.9304372982766385,EpsilonGreedy
2,1.146837355293463,EpsilonGreedy
2,1.829201927900516,EpsilonGreedy
2,2.890387349425875,EpsilonGreedy
2,1.6931047819652674,EpsilonGreedy
2,1.6999084618873326,EpsilonGreedy
2,3.815472692383733,EpsilonGreedy
2,3.1669427198380755,EpsilonGreedy
2,2.462091019128226,EpsilonGreedy
2,2.7112094158170237,EpsilonGreedy
2,3.5283193439105425,EpsilonGreedy
2,3.0565085201983377,EpsilonGreedy
2,3.076379793377359,EpsilonGreedy
2,2.624626757067494,EpsilonGreedy
2,3.3495378002241556,EpsilonGreedy
2,2.3525042256379916,EpsilonGreedy
2,2.3395216132184427,EpsilonGreedy
2,2.411470827704416,EpsilonGreedy
2,4.2633768646717884,EpsilonGreedy
2,3.166857655860608,EpsilonGreedy
2,2.418896350337278,EpsilonGreedy
2,2.1923554128453135,EpsilonGreedy
2,3.428349032478727,EpsilonGreedy
2,3.0839854617340983,EpsilonGreedy
2,1.5506910062971637,EpsilonGreedy
2,2.1943165864701855,EpsilonGreedy
2,3.3800389916925573,EpsilonGreedy
2,2.964503020810685,EpsilonGreedy
2,1.7005675705815313,EpsilonGreedy
2,3.7193419680938513,EpsilonGreedy
2,3.500165689301157,EpsilonGreedy
2,1.7631080766441873,EpsilonGreedy
2,5.17789738322211,EpsilonGreedy
2,1.987607469932175,EpsilonGreedy
2,2.089172919420486,EpsilonGreedy
2,4.4595017099939716,EpsilonGreedy
2,5.2244536051805515,EpsilonGreedy
2,2.083953796366148,EpsilonGreedy
2,2.499075311927237,EpsilonGreedy
2,3.8221845452586343,EpsilonGreedy
2,4.549116503445631,EpsilonGreedy
2,4.7486976241284236,EpsilonGreedy
2,2.3498894064984173,EpsilonGreedy
2,5.367672601562235,EpsilonGreedy
2,3.584682390487709,EpsilonGreedy
2,2.087341792925066,EpsilonGreedy
2,1.8677776247599682,EpsilonGreedy
2,2.8557910239156765,EpsilonGreedy
2,3.2679636458617667,EpsilonGreedy
2,1.3647909077763443,EpsilonGreedy
2,3.3706048854260833,EpsilonGreedy
2,1.9710934789696635,EpsilonGreedy
2,2.385358964653159,EpsilonGreedy
2,3.8664911733819873,EpsilonGreedy
2,2.7497772981725426,EpsilonGreedy
2,3.3527731821905067,EpsilonGreedy
2,4.248057139270811,EpsilonGreedy
2,2.7231426759091284,EpsilonGreedy
2,3.2535025836573213,EpsilonGreedy
2,3.332351019442541,EpsilonGreedy
2,3.274929007185237,EpsilonGreedy
2,5.909843029368739,EpsilonGreedy
2,3.319663695473835,EpsilonGreedy
2,2.407789119354362,EpsilonGreedy
2,3.179232133693584,EpsilonGreedy
2,3.110728497836253,EpsilonGreedy
2,3.3633806997126054,EpsilonGreedy
2,2.221125316532174,EpsilonGreedy
2,2.1912954004885012,EpsilonGreedy
2,2.41330795444466,EpsilonGreedy
2,3.802284415034027,EpsilonGreedy
2,2.7463384702306812,EpsilonGreedy
2,2.070871801362933,EpsilonGreedy
2,3.1241718579116933,EpsilonGreedy
2,2.758322296846753,EpsilonGreedy
3,4.630331609798096,EpsilonGreedy
3,3.248167063319591,EpsilonGreedy
3,4.758690922694757,EpsilonGreedy
3,4.213881618915684,EpsilonGreedy
3,2.7941489199538925,EpsilonGreedy
3,3.4693324499271148,EpsilonGreedy
3,3.8110441413084892,EpsilonGreedy
3,2.4043796247955225,EpsilonGreedy
3,3.8162161200592113,EpsilonGreedy
3,2.9042624321118526,EpsilonGreedy
3,4.220580446595567,EpsilonGreedy
3,3.764480388878148,EpsilonGreedy
3,5.883988566928994,EpsilonGreedy
3,5.195939631020982,EpsilonGreedy
3,2.3976547505811463,EpsilonGreedy
3,3.0663340671689157,EpsilonGreedy
3,4.134706618820659,EpsilonGreedy
3,4.63945690411909,EpsilonGreedy
3,4.187126054531599,EpsilonGreedy
3,6.282139731937017,EpsilonGreedy
3,4.676020493299464,EpsilonGreedy
3,4.725748393339176,EpsilonGreedy
3,3.5423911206602843,EpsilonGreedy
3,4.521589901650378,EpsilonGreedy
3,3.7345286747715214,EpsilonGreedy
3,4.670682671107715,EpsilonGreedy
3,2.5006139941253833,EpsilonGreedy
3,3.1326777377902744,EpsilonGreedy
3,2.798714772443802,EpsilonGreedy
3,3.834856781266823,EpsilonGreedy
3,4.03591982858565,EpsilonGreedy
3,3.8661339574800833,EpsilonGreedy
3,2.1224226101810553,EpsilonGreedy
3,4.7956529578865785,EpsilonGreedy
3,5.908406659076565,EpsilonGreedy
3,5.374441191798779,EpsilonGreedy
3,3.8818301081018523,EpsilonGreedy
3,4.925917573586975,EpsilonGreedy
3,4.6164324822688325,EpsilonGreedy
3,2.816780589804557,EpsilonGreedy
3,1.7945910037948654,EpsilonGreedy
3,2.2251936295905814,EpsilonGreedy
3,3.396063604354424,EpsilonGreedy
3,3.8197408127264323,EpsilonGreedy
3,4.272049796274045,EpsilonGreedy
3,3.2514109045866677,EpsilonGreedy
3,4.096521443983301,EpsilonGreedy
3,4.553382979107631,EpsilonGreedy
3,3.855279680956226,EpsilonGreedy
3,5.194477722973661,EpsilonGreedy
3,4.880472988155908,EpsilonGreedy
3,3.441005423209174,EpsilonGreedy
3,3.240054664544606,EpsilonGreedy
3,4.056457497622126,EpsilonGreedy
3,4.016082592628009,EpsilonGreedy
3,4.3576631300207636,EpsilonGreedy
3,3.852750199176131,EpsilonGreedy
3,4.374240596119379,EpsilonGreedy
3,3.333225653613284,EpsilonGreedy
3,4.351105100403053,EpsilonGreedy
3,4.155360155420402,EpsilonGreedy
3,4.12279857492657,EpsilonGreedy
3,2.7788996385089266,EpsilonGreedy
3,4.381960374072141,EpsilonGreedy
3,2.918903199333768,EpsilonGreedy
3,4.498567007640651,EpsilonGreedy
3,4.116221502726675,EpsilonGreedy
3,3.696289797579124,EpsilonGreedy
3,5.67909158002128,EpsilonGreedy
3,4.798762076103992,EpsilonGreedy
3,4.007820498240022,EpsilonGreedy
3,4.27091653876681,EpsilonGreedy
3,4.621882222401708,EpsilonGreedy
3,4.181144487147773,EpsilonGreedy
3,4.456133128963126,EpsilonGreedy
3,4.338372833588927,EpsilonGreedy
3,3.1539748682309177,EpsilonGreedy
3,3.4726509317802057,EpsilonGreedy
3,4.195678119193063,EpsilonGreedy
3,4.101703000550369,EpsilonGreedy
3,4.915538955589059,EpsilonGreedy
3,6.3942933467887855,EpsilonGreedy
3,4.00690817533869,EpsilonGreedy
3,4.775948993593077,EpsilonGreedy
3,4.405398957515839,EpsilonGreedy
3,5.959260728278798,EpsilonGreedy
3,4.754588091320585,EpsilonGreedy
3,3.80833951798357,EpsilonGreedy
3,4.669174472951685,EpsilonGreedy
3,4.609784258718325,EpsilonGreedy
3,2.7943746071504063,EpsilonGreedy
3,3.3852073839750623,EpsilonGreedy
3,4.4186387068476245,EpsilonGreedy
3,2.9627589835347488,EpsilonGreedy
3,4.564259475500784,EpsilonGreedy
3,3.171741099942137,EpsilonGreedy
3,4.587140081668494,EpsilonGreedy
3,3.7704549144394504,EpsilonGreedy
3,2.282029999765696,EpsilonGreedy
3,5.9920863950512775,EpsilonGreedy
3,4.463641475753084,EpsilonGreedy
3,4.328177948684693,EpsilonGreedy
3,3.9987467139722828,EpsilonGreedy
3,5.06832699465717,EpsilonGreedy
3,3.350845131153035,EpsilonGreedy
3,5.65592796473823,EpsilonGreedy
3,5.546540807002251,EpsilonGreedy
3,4.321365510416781,EpsilonGreedy
3,5.151247731153874,EpsilonGreedy
3,3.6736799202042962,EpsilonGreedy
3,4.079963282120367,EpsilonGreedy
3,2.9273690358079083,EpsilonGreedy
3,2.7118926805266588,EpsilonGreedy
3,4.796876082946166,EpsilonGreedy
3,6.236877972662268,EpsilonGreedy
3,3.6419921058130433,EpsilonGreedy
3,4.674353911190312,EpsilonGreedy
3,4.304776947144537,EpsilonGreedy
3,5.18587319428468,EpsilonGreedy
3,4.036695949073216,EpsilonGreedy
3,4.68419494595808,EpsilonGreedy
3,4.9064041202402215,EpsilonGreedy
3,3.6482707338822546,EpsilonGreedy
3,2.936135770355258,EpsilonGreedy
3,4.452162611634577,EpsilonGreedy
3,3.051754830939229,EpsilonGreedy
3,3.5379314335282555,EpsilonGreedy
3,4.462508593404699,EpsilonGreedy
3,3.5489349047336565,EpsilonGreedy
3,2.601571800913449,EpsilonGreedy
3,2.9081210889013436,EpsilonGreedy
3,2.9340071242216945,EpsilonGreedy
3,3.6582435546821146,EpsilonGreedy
3,4.180899603371425,EpsilonGreedy
3,2.8792967415517756,EpsilonGreedy
3,3.2007267751845117,EpsilonGreedy
3,5.233452910975963,EpsilonGreedy
3,2.0269809408636696,EpsilonGreedy
3,3.814589126353102,EpsilonGreedy
3,2.09782989405104,EpsilonGreedy
3,3.8558539621137777,EpsilonGreedy
3,3.912852965992716,EpsilonGreedy
3,5.729896617907311,EpsilonGreedy
3,4.88360234643223,EpsilonGreedy
3,4.322585695677545,EpsilonGreedy
3,3.1213441818345236,EpsilonGreedy
3,2.7749563058491264,EpsilonGreedy
3,3.704765449460354,EpsilonGreedy
3,4.806019294258998,EpsilonGreedy
3,4.3729974605313755,EpsilonGreedy
3,1.5206683367890599,EpsilonGreedy
3,5.840182890152544,EpsilonGreedy
3,2.255468962647689,EpsilonGreedy
3,5.1881102180300545,EpsilonGreedy
3,2.665792521831063,EpsilonGreedy
3,3.8581034714220346,EpsilonGreedy
3,3.779863208726542,EpsilonGreedy
3,4.108611007470459,EpsilonGreedy
3,4.2971600148933895,EpsilonGreedy
3,3.637804754932761,EpsilonGreedy
3,4.04843774990941,EpsilonGreedy
3,2.8217424043284263,EpsilonGreedy
3,4.228976990853953,EpsilonGreedy
3,4.209808444134993,EpsilonGreedy
3,3.9136185034355773,EpsilonGreedy
3,4.371654677253559,EpsilonGreedy
3,3.426057658862371,EpsilonGreedy
3,2.8943892913888463,EpsilonGreedy
3,4.764704620285675,EpsilonGreedy
3,4.188844706414752,EpsilonGreedy
3,2.5392208771049116,EpsilonGreedy
3,4.2121915531421275,EpsilonGreedy
3,5.045867147240123,EpsilonGreedy
3,4.7864785092127216,EpsilonGreedy
3,3.8768616952243398,EpsilonGreedy
3,3.9859489721192567,EpsilonGreedy
3,3.848499252042069,EpsilonGreedy
3,2.6438128942437533,EpsilonGreedy
3,4.780098138110437,EpsilonGreedy
3,5.217221485239736,EpsilonGreedy
3,2.508446381809851,EpsilonGreedy
3,4.9589208052809335,EpsilonGreedy
3,3.124139101466954,EpsilonGreedy
3,4.264571216832551,EpsilonGreedy
3,3.330664340693743,EpsilonGreedy
3,6.01685136644789,EpsilonGreedy
3,3.443385629376074,EpsilonGreedy
3,3.6826581101330875,EpsilonGreedy
3,5.978198681946447,EpsilonGreedy
3,4.36946808621474,EpsilonGreedy
3,6.18362059880307,EpsilonGreedy
3,3.1309850212610084,EpsilonGreedy
3,1.7566586938037099,EpsilonGreedy
3,5.697887211098207,EpsilonGreedy
3,3.7178658091650325,EpsilonGreedy
3,4.491555933582152,EpsilonGreedy
3,3.206175460882447,EpsilonGreedy
3,4.1553550196728155,EpsilonGreedy
3,3.364979999103937,EpsilonGreedy
3,4.081424168410591,EpsilonGreedy
3,4.651900067031034,EpsilonGreedy
3,3.1612269384604756,EpsilonGreedy
3,3.8962423129120847,EpsilonGreedy
3,3.570180454267433,EpsilonGreedy
3,7.139990720842818,EpsilonGreedy
3,4.750376646087034,EpsilonGreedy
3,4.565934460521393,EpsilonGreedy
3,3.6825817541592594,EpsilonGreedy
3,3.9569574703787667,EpsilonGreedy
3,4.192194812610255,EpsilonGreedy
3,3.179477073024353,EpsilonGreedy
3,5.2122912932364285,EpsilonGreedy
3,2.2034676603778607,EpsilonGreedy
3,4.233173822545306,EpsilonGreedy
3,3.615583942176538,EpsilonGreedy
3,3.3651846957356613,EpsilonGreedy
3,5.056850945213536,EpsilonGreedy
3,6.842857357661815,EpsilonGreedy
3,4.915387692917816,EpsilonGreedy
3,4.449546532796918,EpsilonGreedy
3,4.2068211250289265,EpsilonGreedy
3,3.169160590458167,EpsilonGreedy
3,3.928838514771367,EpsilonGreedy
3,4.4145918324042235,EpsilonGreedy
3,3.292549093611415,EpsilonGreedy
3,4.140285335117227,EpsilonGreedy
3,4.464447260516369,EpsilonGreedy
3,4.164834430983835,EpsilonGreedy
3,3.0632986412909897,EpsilonGreedy
3,4.185479299071563,EpsilonGreedy
3,3.4226807127209584,EpsilonGreedy
3,3.392015068304306,EpsilonGreedy
3,2.310923928281193,EpsilonGreedy
3,4.126777567224642,EpsilonGreedy
3,4.811587137959654,EpsilonGreedy
3,1.9156544968543199,EpsilonGreedy
3,2.9532922417074383,EpsilonGreedy
3,3.716712616345306,EpsilonGreedy
3,3.1529885347529993,EpsilonGreedy
3,3.8091864616700093,EpsilonGreedy
3,4.692461926831719,EpsilonGreedy
3,5.8931820573727345,EpsilonGreedy
3,2.746117165985474,EpsilonGreedy
3,3.354608900202134,EpsilonGreedy
3,1.4608673483368375,EpsilonGreedy
3,5.360613891060307,EpsilonGreedy
3,3.444022915131143,EpsilonGreedy
3,3.5397865806770468,EpsilonGreedy
3,5.232795410525974,EpsilonGreedy
3,4.751507611965443,EpsilonGreedy
3,4.565203235639721,EpsilonGreedy
3,3.969411795419196,EpsilonGreedy
3,4.035615899696507,EpsilonGreedy
3,4.691057532164906,EpsilonGreedy
3,2.746637718217838,EpsilonGreedy
3,1.8907128335227865,EpsilonGreedy
3,3.2711995360695663,EpsilonGreedy
3,4.049091929060698,EpsilonGreedy
3,4.744642932900717,EpsilonGreedy
3,4.802933631711677,EpsilonGreedy
3,3.762131506667674,EpsilonGreedy
3,3.8610527380370554,EpsilonGreedy
3,1.9919892894550943,EpsilonGreedy
3,4.0702988619277125,EpsilonGreedy
3,4.754237218343943,EpsilonGreedy
3,3.112555932984474,EpsilonGreedy
3,3.3058444787701196,EpsilonGreedy
3,4.566183358263722,EpsilonGreedy
3,4.734488987498205,EpsilonGreedy
3,5.096693582593516,EpsilonGreedy
3,4.3255632917705995,EpsilonGreedy
3,4.603186210457801,EpsilonGreedy
3,4.625721460315587,EpsilonGreedy
3,3.555114929365793,EpsilonGreedy
3,2.860770704640989,EpsilonGreedy
3,1.8324614477799344,EpsilonGreedy
3,4.687382298544412,EpsilonGreedy
3,3.098177645678602,EpsilonGreedy
3,3.6050813915366473,EpsilonGreedy
3,3.3020156081098686,EpsilonGreedy
3,3.8499336359292826,EpsilonGreedy
3,5.811036774662358,EpsilonGreedy
3,3.8544360698283273,EpsilonGreedy
3,5.537543381004112,EpsilonGreedy
3,3.3841014279723076,EpsilonGreedy
3,2.8500553194399414,EpsilonGreedy
3,4.503516416195356,EpsilonGreedy
3,3.3577129063607596,EpsilonGreedy
3,3.502217023949085,EpsilonGreedy
3,1.2764160348043956,EpsilonGreedy
3,4.996406521100029,EpsilonGreedy
3,5.173647455320064,EpsilonGreedy
3,4.638898359512073,EpsilonGreedy
3,3.4776252374110497,EpsilonGreedy
3,4.298310085044188,EpsilonGreedy
3,4.5123120007693736,EpsilonGreedy
3,2.1214238883694447,EpsilonGreedy
3,4.237857526799311,EpsilonGreedy
3,4.432586223817634,EpsilonGreedy
3,4.349613762908527,EpsilonGreedy
3,5.691136568726698,EpsilonGreedy
3,3.8325177192806903,EpsilonGreedy
3,1.7276856099530402,EpsilonGreedy
3,4.606819049192113,EpsilonGreedy
3,3.801772474338429,EpsilonGreedy
3,3.913539253779355,EpsilonGreedy
3,4.052622538301619,EpsilonGreedy
3,2.935098228812543,EpsilonGreedy
3,5.992620302810017,EpsilonGreedy
3,4.167062258323159,EpsilonGreedy
3,2.9193454928605176,EpsilonGreedy
3,2.8109109600658204,EpsilonGreedy
3,4.2357605969939955,EpsilonGreedy
3,3.8353417549944373,EpsilonGreedy
3,4.2012061522114585,EpsilonGreedy
3,3.4729810644343324,EpsilonGreedy
3,4.159582633519589,EpsilonGreedy
3,3.966438077950374,EpsilonGreedy
3,4.375147593303828,EpsilonGreedy
3,4.23362237838781,EpsilonGreedy
