Bandit,Reward,Algorithm
3,3.5171367004481375,ThompsonSampling
1,1.0867167892681788,ThompsonSampling
2,3.247245347195488,ThompsonSampling
3,3.278802716620159,ThompsonSampling
3,3.1616548649346816,ThompsonSampling
2,4.538058250111902,ThompsonSampling
1,3.454761251908627,ThompsonSampling
1,1.4106122674661687,ThompsonSampling
3,3.2912349594446924,ThompsonSampling
2,4.155518003358126,ThompsonSampling
1,3.3390812459064207,ThompsonSampling
2,2.9093314083074544,ThompsonSampling
3,4.863773015519193,ThompsonSampling
1,3.1561578473582026,ThompsonSampling
2,2.269165578412688,ThompsonSampling
3,5.476901667034033,ThompsonSampling
3,4.3416669357431426,ThompsonSampling
2,4.284977295848958,ThompsonSampling
3,4.338080776517009,ThompsonSampling
3,4.912531803590548,ThompsonSampling
1,3.3184317259308544,ThompsonSampling
3,3.114712949504831,ThompsonSampling
1,1.4394135937224333,ThompsonSampling
1,2.7612463857525045,ThompsonSampling
1,2.4632971288732795,ThompsonSampling
0,0.5125597830257272,ThompsonSampling
2,2.996664584353215,ThompsonSampling
1,1.886012925015232,ThompsonSampling
3,2.930972563779247,ThompsonSampling
3,5.443436326697052,ThompsonSampling
1,2.9852474217065668,ThompsonSampling
1,2.4830944687242664,ThompsonSampling
3,1.7092467569129477,ThompsonSampling
1,2.6976559617666394,ThompsonSampling
3,2.540306919938237,ThompsonSampling
3,2.497248018057435,ThompsonSampling
3,2.7128363597554683,ThompsonSampling
3,4.912200096824093,ThompsonSampling
3,3.9673772808437824,ThompsonSampling
2,1.09580411029074,ThompsonSampling
1,2.3470567719759794,ThompsonSampling
3,3.898112410888154,ThompsonSampling
1,0.0955069420069452,ThompsonSampling
3,2.368737613111498,ThompsonSampling
3,4.185048147574627,ThompsonSampling
1,1.6307396787705613,ThompsonSampling
3,4.657358353705892,ThompsonSampling
1,1.9144121462594212,ThompsonSampling
2,4.180417020818805,ThompsonSampling
3,4.475817104814157,ThompsonSampling
3,2.703330454961397,ThompsonSampling
1,1.4573876897585012,ThompsonSampling
3,2.462166711809461,ThompsonSampling
3,3.0639334684752186,ThompsonSampling
2,3.452135043596461,ThompsonSampling
1,1.921008874072606,ThompsonSampling
1,1.5735641527053834,ThompsonSampling
3,4.729221050674517,ThompsonSampling
2,2.936774735584143,ThompsonSampling
1,1.7229618745108242,ThompsonSampling
3,3.571634128221757,ThompsonSampling
0,2.93271564547234,ThompsonSampling
3,2.4172110331360424,ThompsonSampling
1,0.7854111807029223,ThompsonSampling
2,2.2086947782203428,ThompsonSampling
3,4.929022648036505,ThompsonSampling
3,3.1413632776379883,ThompsonSampling
1,1.5368319608578997,ThompsonSampling
1,3.3352174129377845,ThompsonSampling
1,1.6873827994658144,ThompsonSampling
3,5.657872312098281,ThompsonSampling
3,1.7053676067266799,ThompsonSampling
3,4.37296668506698,ThompsonSampling
3,4.546751992035026,ThompsonSampling
3,4.200945109014656,ThompsonSampling
2,1.275412864889857,ThompsonSampling
2,2.3553922243546275,ThompsonSampling
3,4.84170532782118,ThompsonSampling
2,3.1287102275640595,ThompsonSampling
3,5.580225934911086,ThompsonSampling
3,2.6041090451964575,ThompsonSampling
2,0.990093717322746,ThompsonSampling
3,6.041567935063716,ThompsonSampling
2,2.933841050786147,ThompsonSampling
3,6.561573840120342,ThompsonSampling
3,6.1991139860532005,ThompsonSampling
3,5.702583726038972,ThompsonSampling
2,2.8204540331729415,ThompsonSampling
3,3.2171615874907085,ThompsonSampling
1,1.0450570550908265,ThompsonSampling
3,5.307633699286702,ThompsonSampling
3,4.094484266524302,ThompsonSampling
3,4.449048429468976,ThompsonSampling
3,4.0632283020847035,ThompsonSampling
2,2.95118644359756,ThompsonSampling
3,1.7102427240202736,ThompsonSampling
1,1.6119232296953407,ThompsonSampling
1,1.101571289736236,ThompsonSampling
1,2.7675115175480727,ThompsonSampling
3,4.555640813342076,ThompsonSampling
2,3.8834690067057167,ThompsonSampling
3,3.2487809843543167,ThompsonSampling
3,5.3835233616368185,ThompsonSampling
1,3.1761603484010426,ThompsonSampling
3,2.9021431722524733,ThompsonSampling
1,2.345397898581714,ThompsonSampling
1,1.6871725185603306,ThompsonSampling
2,1.6548616404866117,ThompsonSampling
3,2.8137618348603746,ThompsonSampling
3,4.1702798442769335,ThompsonSampling
3,3.8461013630923295,ThompsonSampling
3,2.9459023243346896,ThompsonSampling
3,3.4979186388282653,ThompsonSampling
2,3.639815845910771,ThompsonSampling
3,4.79765768013729,ThompsonSampling
3,3.082041710305649,ThompsonSampling
3,4.791332906779626,ThompsonSampling
3,4.600225882621899,ThompsonSampling
3,3.209962188104806,ThompsonSampling
2,3.0734638095221807,ThompsonSampling
1,2.362095099940221,ThompsonSampling
3,4.880031940660779,ThompsonSampling
2,2.2862501045079733,ThompsonSampling
3,3.248028645706884,ThompsonSampling
3,5.04676162500564,ThompsonSampling
2,3.7278776290662523,ThompsonSampling
2,0.8469621539522922,ThompsonSampling
2,2.9142917080651047,ThompsonSampling
3,4.3395805637829135,ThompsonSampling
3,2.9283852640742554,ThompsonSampling
3,3.5836648499712007,ThompsonSampling
3,2.458354773063048,ThompsonSampling
3,4.147502333416625,ThompsonSampling
3,4.368351838690848,ThompsonSampling
2,1.106070155682176,ThompsonSampling
3,4.24370455490648,ThompsonSampling
3,4.553389000247169,ThompsonSampling
2,2.0834938836204184,ThompsonSampling
3,4.936290399988665,ThompsonSampling
3,2.9691505252623314,ThompsonSampling
3,3.54181825068306,ThompsonSampling
2,3.203287530331426,ThompsonSampling
2,2.7780935422991653,ThompsonSampling
2,2.213119452139854,ThompsonSampling
1,1.9984792996730985,ThompsonSampling
1,2.901838613775431,ThompsonSampling
1,0.8318147672782108,ThompsonSampling
3,3.0049989959067824,ThompsonSampling
2,4.226562498573596,ThompsonSampling
3,2.833169966776437,ThompsonSampling
3,4.877174461305752,ThompsonSampling
2,4.812968865861406,ThompsonSampling
2,2.7623533310126582,ThompsonSampling
1,1.0996339139813718,ThompsonSampling
3,2.2849502922730953,ThompsonSampling
2,2.58713947934033,ThompsonSampling
2,4.51817917052424,ThompsonSampling
2,2.3203440955935912,ThompsonSampling
2,4.3815933912019345,ThompsonSampling
3,1.7731822093502823,ThompsonSampling
2,3.823345939511216,ThompsonSampling
3,2.6656943116001317,ThompsonSampling
3,3.509982836453209,ThompsonSampling
3,4.134648575613853,ThompsonSampling
3,4.247779286361813,ThompsonSampling
3,3.281895127931741,ThompsonSampling
2,2.8960221061032723,ThompsonSampling
3,2.8145025883657118,ThompsonSampling
3,4.376455773182804,ThompsonSampling
2,3.5502343576198454,ThompsonSampling
2,1.3078804842328617,ThompsonSampling
2,1.1084294349453656,ThompsonSampling
3,3.1094901748844177,ThompsonSampling
3,2.935115986408662,ThompsonSampling
1,1.9645557495369368,ThompsonSampling
3,4.115961848329518,ThompsonSampling
2,3.5468837516286333,ThompsonSampling
2,2.8077469718803765,ThompsonSampling
3,5.466184937489634,ThompsonSampling
1,3.0336336911921187,ThompsonSampling
3,4.548427437169488,ThompsonSampling
1,0.7642418404777906,ThompsonSampling
1,0.6799753384061187,ThompsonSampling
3,4.854520260261502,ThompsonSampling
1,1.3118057186183072,ThompsonSampling
3,3.9605423208255743,ThompsonSampling
3,4.133804324308901,ThompsonSampling
2,1.5810890260981394,ThompsonSampling
3,3.68622003053808,ThompsonSampling
3,4.44006240948525,ThompsonSampling
2,4.019114560207347,ThompsonSampling
2,2.6383293367561187,ThompsonSampling
3,5.771492859957297,ThompsonSampling
2,3.294999287630506,ThompsonSampling
3,5.176344280460674,ThompsonSampling
3,5.612853013421547,ThompsonSampling
1,2.664809043783089,ThompsonSampling
2,2.9253925659011615,ThompsonSampling
3,4.519667186614207,ThompsonSampling
1,2.7079058365109567,ThompsonSampling
3,3.8332555158823007,ThompsonSampling
3,3.854240547113015,ThompsonSampling
2,2.4246085235350496,ThompsonSampling
2,1.8503845521953948,ThompsonSampling
2,2.442862965809484,ThompsonSampling
2,4.285449714249609,ThompsonSampling
3,5.2189280901799595,ThompsonSampling
3,2.8189682866096364,ThompsonSampling
2,1.0391684202299432,ThompsonSampling
3,3.9299902415314514,ThompsonSampling
3,3.7280423064722097,ThompsonSampling
3,3.9381309751271765,ThompsonSampling
1,-0.6081628164522304,ThompsonSampling
2,3.0083214411130976,ThompsonSampling
3,3.930822661619365,ThompsonSampling
3,3.774395009463603,ThompsonSampling
3,4.24773309503397,ThompsonSampling
3,4.83237858809709,ThompsonSampling
2,2.6227902184093796,ThompsonSampling
2,3.646664155172081,ThompsonSampling
2,3.9859325025576493,ThompsonSampling
2,3.711743281777885,ThompsonSampling
3,4.575711085740321,ThompsonSampling
3,3.2990543948090902,ThompsonSampling
2,4.505483185564005,ThompsonSampling
2,5.205250313188802,ThompsonSampling
3,4.639224266815125,ThompsonSampling
3,5.450250907862971,ThompsonSampling
2,3.603274435096537,ThompsonSampling
3,4.093815111556661,ThompsonSampling
3,3.1705128183233704,ThompsonSampling
2,3.3358102211020704,ThompsonSampling
3,4.411381157129025,ThompsonSampling
2,2.5964507787408637,ThompsonSampling
2,4.282476987603279,ThompsonSampling
3,4.722414449388687,ThompsonSampling
2,1.9647923612130473,ThompsonSampling
3,3.85414947518643,ThompsonSampling
3,3.9935673611810327,ThompsonSampling
3,3.6184722225789168,ThompsonSampling
2,2.2838559285371822,ThompsonSampling
3,3.0831726535889734,ThompsonSampling
2,2.080667634426515,ThompsonSampling
1,0.7814781325894882,ThompsonSampling
3,3.787091596423281,ThompsonSampling
3,4.791303169512516,ThompsonSampling
3,3.5054225640224392,ThompsonSampling
2,2.9647486205736664,ThompsonSampling
3,3.82284975792336,ThompsonSampling
3,5.15571864645442,ThompsonSampling
3,4.848609009284358,ThompsonSampling
2,3.3891726789423045,ThompsonSampling
3,5.131957778440029,ThompsonSampling
3,4.940083881349347,ThompsonSampling
3,3.8257917484506674,ThompsonSampling
2,2.9177755245678076,ThompsonSampling
3,2.614073602949719,ThompsonSampling
3,3.8514220509217463,ThompsonSampling
3,3.398694043900675,ThompsonSampling
2,2.7275426679645576,ThompsonSampling
3,4.8871793794894405,ThompsonSampling
3,3.0448789659175417,ThompsonSampling
3,4.805337092656153,ThompsonSampling
2,4.108175775915893,ThompsonSampling
3,2.5452566439198883,ThompsonSampling
2,1.805464937416445,ThompsonSampling
3,3.845911765760114,ThompsonSampling
3,3.038296704384982,ThompsonSampling
3,3.421092363298737,ThompsonSampling
3,4.8009324705260354,ThompsonSampling
2,3.2298103121008452,ThompsonSampling
3,5.568317126752881,ThompsonSampling
3,5.405877777625759,ThompsonSampling
2,2.850476914726151,ThompsonSampling
3,5.380895914060632,ThompsonSampling
3,3.5497042203248035,ThompsonSampling
2,3.3552252826225786,ThompsonSampling
3,3.78099435104822,ThompsonSampling
2,3.247106053592224,ThompsonSampling
3,3.5604769142562023,ThompsonSampling
3,4.378272097006157,ThompsonSampling
2,3.1974454066936504,ThompsonSampling
3,3.9912254800854856,ThompsonSampling
2,3.237276089805629,ThompsonSampling
3,3.5676652416896717,ThompsonSampling
2,1.8323279423961858,ThompsonSampling
2,1.9979710236191432,ThompsonSampling
2,3.7652347179891446,ThompsonSampling
3,3.282232728171087,ThompsonSampling
2,4.864123878652139,ThompsonSampling
3,5.377825060869873,ThompsonSampling
3,2.159735412521571,ThompsonSampling
3,4.039414047346175,ThompsonSampling
3,4.901542680985193,ThompsonSampling
2,1.6261253166014815,ThompsonSampling
2,2.6072932417402774,ThompsonSampling
2,3.6636960568506454,ThompsonSampling
2,1.2093275087727053,ThompsonSampling
3,4.7995301378070065,ThompsonSampling
2,3.0271452556767136,ThompsonSampling
2,4.832747042320504,ThompsonSampling
2,3.639569053531077,ThompsonSampling
3,4.522932022257963,ThompsonSampling
3,4.854837955006754,ThompsonSampling
2,1.164499666947635,ThompsonSampling
3,5.118425159245584,ThompsonSampling
3,3.4671835599242367,ThompsonSampling
2,4.542391116890461,ThompsonSampling
2,2.722243108685811,ThompsonSampling
2,2.064264303032754,ThompsonSampling
2,2.5669090161763397,ThompsonSampling
3,3.3298471589475187,ThompsonSampling
1,-0.21794090187019366,ThompsonSampling
3,4.574434358461405,ThompsonSampling
3,3.6167242521411174,ThompsonSampling
2,2.3761733488587637,ThompsonSampling
3,3.8196243466977693,ThompsonSampling
2,2.5677045280891715,ThompsonSampling
3,4.131780604156196,ThompsonSampling
2,3.6025052001288334,ThompsonSampling
3,4.69145281417878,ThompsonSampling
2,1.6810349236695703,ThompsonSampling
3,4.4197282380448195,ThompsonSampling
3,3.5385273808648545,ThompsonSampling
2,2.7583645683146165,ThompsonSampling
3,5.149564292291863,ThompsonSampling
2,0.9038062015620896,ThompsonSampling
3,5.367396509160326,ThompsonSampling
3,3.194994899909367,ThompsonSampling
2,3.3840967803689272,ThompsonSampling
3,4.673057252005437,ThompsonSampling
3,3.8158848335546365,ThompsonSampling
3,4.490897391468044,ThompsonSampling
3,3.6411505980854777,ThompsonSampling
3,3.288554357334087,ThompsonSampling
3,5.242885154359349,ThompsonSampling
2,4.106313044741235,ThompsonSampling
2,5.064656062548517,ThompsonSampling
2,0.5464370004920776,ThompsonSampling
2,3.496084816268595,ThompsonSampling
2,4.2750200619662255,ThompsonSampling
2,4.040469359449325,ThompsonSampling
3,2.626143601774727,ThompsonSampling
3,4.090417478799341,ThompsonSampling
3,4.58352733215442,ThompsonSampling
3,4.029554398557124,ThompsonSampling
3,2.5065274214601185,ThompsonSampling
3,4.896254016209686,ThompsonSampling
3,4.929352525784111,ThompsonSampling
3,3.691361098604323,ThompsonSampling
3,3.5898474172832078,ThompsonSampling
3,3.9342997876785057,ThompsonSampling
3,3.7321906415625934,ThompsonSampling
2,2.5147342747666896,ThompsonSampling
3,4.109785274181487,ThompsonSampling
3,2.5481082774302277,ThompsonSampling
3,4.620709741813709,ThompsonSampling
3,1.649736488515535,ThompsonSampling
3,2.930648200947715,ThompsonSampling
2,3.431274089154079,ThompsonSampling
2,3.7576989534384584,ThompsonSampling
2,2.8370900288981797,ThompsonSampling
2,3.6878848972919083,ThompsonSampling
2,1.8489524783013547,ThompsonSampling
2,3.085040436755603,ThompsonSampling
2,2.208349750896234,ThompsonSampling
3,4.25159674659112,ThompsonSampling
3,3.8111679445905837,ThompsonSampling
2,2.045387784771118,ThompsonSampling
3,4.723906571129061,ThompsonSampling
3,4.245019061566289,ThompsonSampling
2,3.5893340944662855,ThompsonSampling
3,3.5109451116630566,ThompsonSampling
3,6.724158913956769,ThompsonSampling
3,3.0684981200319363,ThompsonSampling
3,4.068673532443865,ThompsonSampling
3,3.827585440464603,ThompsonSampling
3,4.986127105065689,ThompsonSampling
2,2.771375616599298,ThompsonSampling
3,4.295928136009262,ThompsonSampling
3,5.60419215761059,ThompsonSampling
3,2.3849671162133608,ThompsonSampling
2,2.8442252285168763,ThompsonSampling
2,3.0813618919254386,ThompsonSampling
3,3.0943024380096626,ThompsonSampling
3,3.124477484456422,ThompsonSampling
2,0.8124999638199948,ThompsonSampling
3,3.6513443424941854,ThompsonSampling
2,4.396985224361821,ThompsonSampling
3,2.6840249243130763,ThompsonSampling
3,4.270099877401539,ThompsonSampling
2,3.4827480025272797,ThompsonSampling
3,4.608451126674266,ThompsonSampling
3,4.0894926004475005,ThompsonSampling
3,4.825349714619266,ThompsonSampling
3,3.7922640457692065,ThompsonSampling
2,3.8528562398374984,ThompsonSampling
3,4.966181454235729,ThompsonSampling
3,4.533671930853813,ThompsonSampling
3,4.88878994089896,ThompsonSampling
3,2.4029366966570436,ThompsonSampling
3,4.932596405858924,ThompsonSampling
3,3.6624007659361504,ThompsonSampling
3,2.971538779579955,ThompsonSampling
2,3.229698989547931,ThompsonSampling
3,5.103858423635867,ThompsonSampling
3,5.006971693537187,ThompsonSampling
2,1.399658873133788,ThompsonSampling
3,5.343952825614947,ThompsonSampling
3,4.435196406620017,ThompsonSampling
3,2.5162398544294233,ThompsonSampling
3,3.34018600075839,ThompsonSampling
3,4.885530994303441,ThompsonSampling
3,3.282336344681169,ThompsonSampling
3,2.280985214595601,ThompsonSampling
3,4.073153123751468,ThompsonSampling
2,3.2598082256072383,ThompsonSampling
2,3.562126743885963,ThompsonSampling
3,3.6351927311523413,ThompsonSampling
3,4.207305932521246,ThompsonSampling
3,4.871833906871016,ThompsonSampling
3,7.1699203844005,ThompsonSampling
3,6.437500667900739,ThompsonSampling
3,4.69350623805855,ThompsonSampling
3,3.0970365036710015,ThompsonSampling
3,2.6314998109444643,ThompsonSampling
3,3.390200281458897,ThompsonSampling
3,2.5306114588997866,ThompsonSampling
2,2.937288491016598,ThompsonSampling
3,3.8792231303452342,ThompsonSampling
2,3.1680611582953633,ThompsonSampling
2,2.1801711926576424,ThompsonSampling
2,4.9849236351162975,ThompsonSampling
3,2.937274879947302,ThompsonSampling
3,6.261089129382537,ThompsonSampling
2,2.8177544351299435,ThompsonSampling
3,4.267023182804826,ThompsonSampling
2,1.9301096858574749,ThompsonSampling
3,3.751318089364646,ThompsonSampling
3,3.7584229083719207,ThompsonSampling
2,3.783781475447794,ThompsonSampling
3,3.9387085936469477,ThompsonSampling
2,3.387260770029087,ThompsonSampling
2,2.6032010318883723,ThompsonSampling
2,2.7303452113369433,ThompsonSampling
2,3.79177204165969,ThompsonSampling
3,4.355439435030985,ThompsonSampling
3,3.4097019276606977,ThompsonSampling
2,4.17741538573581,ThompsonSampling
3,3.9900117987457895,ThompsonSampling
2,3.442328909686527,ThompsonSampling
3,3.283946927480415,ThompsonSampling
2,2.3926216736157557,ThompsonSampling
3,3.450855309119066,ThompsonSampling
2,3.266934220442062,ThompsonSampling
3,2.4474846344497827,ThompsonSampling
2,3.4306276132913345,ThompsonSampling
3,2.7140494680725222,ThompsonSampling
3,4.767772506248581,ThompsonSampling
3,3.4540733403934247,ThompsonSampling
3,3.1973358421123645,ThompsonSampling
2,3.4877022009190264,ThompsonSampling
3,3.7340028920889985,ThompsonSampling
2,3.3372854309986977,ThompsonSampling
3,5.108639011952494,ThompsonSampling
3,5.428904636757169,ThompsonSampling
3,4.255561724548632,ThompsonSampling
3,3.2372321922349636,ThompsonSampling
2,4.8054097180119895,ThompsonSampling
3,3.5154317502005052,ThompsonSampling
3,3.8563711823006583,ThompsonSampling
3,3.764148072581191,ThompsonSampling
3,3.8850032206841782,ThompsonSampling
3,4.597755578206239,ThompsonSampling
3,3.623334209061699,ThompsonSampling
3,1.5324272207579566,ThompsonSampling
2,3.9033213125802053,ThompsonSampling
3,2.850433332985946,ThompsonSampling
3,3.2254324290892376,ThompsonSampling
3,3.844638422374154,ThompsonSampling
3,4.7493846010542065,ThompsonSampling
3,4.798688422619441,ThompsonSampling
3,4.294733295714775,ThompsonSampling
3,0.5731836251172573,ThompsonSampling
3,2.7205730470274094,ThompsonSampling
3,3.2356345809010767,ThompsonSampling
2,2.5151420670972784,ThompsonSampling
2,3.1262549604089456,ThompsonSampling
3,3.590665010618833,ThompsonSampling
2,2.7494327835395262,ThompsonSampling
3,4.120017852456752,ThompsonSampling
3,3.526360550938121,ThompsonSampling
2,4.136211419252813,ThompsonSampling
3,2.630832352713627,ThompsonSampling
3,4.32827475685899,ThompsonSampling
2,3.2007557956851715,ThompsonSampling
3,4.8162235889792955,ThompsonSampling
3,4.8115361021795815,ThompsonSampling
3,4.222362055847371,ThompsonSampling
3,5.374800120764192,ThompsonSampling
2,3.1723001214385427,ThompsonSampling
3,2.4927261818018467,ThompsonSampling
3,3.109892277289161,ThompsonSampling
3,5.601729595981036,ThompsonSampling
3,4.38075639576359,ThompsonSampling
3,3.551054398055454,ThompsonSampling
2,1.9756033629660474,ThompsonSampling
3,2.2769901977101847,ThompsonSampling
2,2.056997063660395,ThompsonSampling
3,5.525881561318455,ThompsonSampling
3,3.6457788636548845,ThompsonSampling
3,4.575606781742464,ThompsonSampling
3,4.420971232906397,ThompsonSampling
3,4.190941661481846,ThompsonSampling
3,3.3184415192112415,ThompsonSampling
3,4.72606013902949,ThompsonSampling
3,5.417108546797749,ThompsonSampling
3,3.4358212400660735,ThompsonSampling
3,4.686173209506128,ThompsonSampling
2,3.6581368183932033,ThompsonSampling
2,4.312728468798699,ThompsonSampling
3,1.9538648138480461,ThompsonSampling
2,1.402594339120973,ThompsonSampling
3,5.970608327694019,ThompsonSampling
2,2.0521814970928647,ThompsonSampling
3,4.615279527128431,ThompsonSampling
2,2.768805383237513,ThompsonSampling
2,2.6893556932268288,ThompsonSampling
2,4.3420633082196884,ThompsonSampling
3,3.1675422212583917,ThompsonSampling
2,2.2695244302257875,ThompsonSampling
2,4.37403153024789,ThompsonSampling
2,4.27448462087704,ThompsonSampling
3,3.712823087499313,ThompsonSampling
2,2.8497040117494965,ThompsonSampling
3,2.546946101583994,ThompsonSampling
2,4.370443008164934,ThompsonSampling
3,3.02877789301078,ThompsonSampling
3,5.144578596422614,ThompsonSampling
3,3.5468162056828776,ThompsonSampling
3,4.681078069596632,ThompsonSampling
2,3.1762113754121057,ThompsonSampling
3,3.2736632262137455,ThompsonSampling
3,4.113626494154786,ThompsonSampling
3,4.077238565673397,ThompsonSampling
3,5.767347390202964,ThompsonSampling
3,4.705450719106077,ThompsonSampling
2,1.5328372596076416,ThompsonSampling
3,3.2700383826300596,ThompsonSampling
2,2.2549444124941167,ThompsonSampling
3,2.1857030901254304,ThompsonSampling
2,4.718838484221133,ThompsonSampling
3,5.391116651027616,ThompsonSampling
2,1.590083922314622,ThompsonSampling
3,3.6774201742548462,ThompsonSampling
3,4.468341935413614,ThompsonSampling
2,3.95947995072253,ThompsonSampling
3,3.8241703154834914,ThompsonSampling
3,4.675380076350379,ThompsonSampling
2,5.117290990353293,ThompsonSampling
3,3.9872880899982257,ThompsonSampling
3,4.893993688941695,ThompsonSampling
3,5.890139545552747,ThompsonSampling
3,3.2485655632932797,ThompsonSampling
3,2.6114749180318646,ThompsonSampling
2,2.9634721661922065,ThompsonSampling
3,4.275747275516574,ThompsonSampling
2,3.563922826216742,ThompsonSampling
3,3.2273332221656728,ThompsonSampling
3,2.754964311638812,ThompsonSampling
2,1.9111248889984869,ThompsonSampling
3,4.44280518984559,ThompsonSampling
2,3.663240866187841,ThompsonSampling
3,2.69166540797231,ThompsonSampling
2,5.417553620741918,ThompsonSampling
2,1.9068666713694347,ThompsonSampling
2,5.172238568765513,ThompsonSampling
3,3.78472458989972,ThompsonSampling
3,4.012856696395792,ThompsonSampling
2,2.7080165516101293,ThompsonSampling
3,3.223269830414697,ThompsonSampling
2,3.5823735954441376,ThompsonSampling
2,3.3211853366457063,ThompsonSampling
3,2.2264487343000345,ThompsonSampling
2,3.95499534482771,ThompsonSampling
2,2.9917232973906045,ThompsonSampling
3,3.4920069788346937,ThompsonSampling
2,2.9568185462638743,ThompsonSampling
3,2.7751956832196276,ThompsonSampling
3,2.810845370305555,ThompsonSampling
3,4.921250348887329,ThompsonSampling
2,2.6632402014137853,ThompsonSampling
2,1.4851073913295503,ThompsonSampling
3,2.7254013534757546,ThompsonSampling
2,3.659913021475514,ThompsonSampling
3,3.374219189269017,ThompsonSampling
2,3.965142369579141,ThompsonSampling
2,2.4170696556612805,ThompsonSampling
1,1.376222337886278,ThompsonSampling
2,2.393658969062485,ThompsonSampling
